date,storage,inflow,outflow
2001-12-21,872491,396.0,307.0
2001-12-22,872881,412.0,310.0
2001-12-23,873467,432.0,311.0
2001-12-24,874053,437.0,313.0
2001-12-25,874444,447.0,314.0
2001-12-26,874639,406.0,501.0
2001-12-27,874444,385.0,667.0
2001-12-28,874444,391.0,657.0
2001-12-29,875226,394.0,321.0
2001-12-30,876008,395.0,321.0
2001-12-31,876791,413.0,324.0
2002-01-01,877183,479.0,324.0
2002-01-02,878358,509.0,63.8
2002-01-03,879927,520.0,11.2
2002-01-04,881105,476.0,249.0
2002-01-05,881498,462.0,329.0
2002-01-06,881890,469.0,332.0
2002-01-07,882677,497.0,332.0
2002-01-08,883463,481.0,332.0
2002-01-09,884250,465.0,334.0
2002-01-10,885038,463.0,341.0
2002-01-11,885432,460.0,348.0
2002-01-12,885826,476.0,350.0
2002-01-13,886614,506.0,352.0
2002-01-14,887009,510.0,355.0
2002-01-15,887798,497.0,357.0
2002-01-16,888587,507.0,366.0
2002-01-17,889377,485.0,364.0
2002-01-18,889772,481.0,364.0
2002-01-19,890167,489.0,365.0
2002-01-20,890563,505.0,367.0
2002-01-21,891354,500.0,369.0
2002-01-22,891750,551.0,376.0
2002-01-23,893334,579.0,376.0
2002-01-24,893730,579.0,376.0
2002-01-25,894522,603.0,377.0
2002-01-26,895316,480.0,375.0
2002-01-27,896109,396.0,376.0
2002-01-28,895316,360.0,541.0
2002-01-29,895316,347.0,720.0
2002-01-30,894522,344.0,706.0
2002-01-31,894522,344.0,710.0
2002-02-01,894126,412.0,709.0
2002-02-02,894126,452.0,709.0
2002-02-03,894126,469.0,708.0
2002-02-04,894522,448.0,708.0
2002-02-05,894126,456.0,706.0
2002-02-06,894522,469.0,707.0
2002-02-07,894126,465.0,707.0
2002-02-08,894522,461.0,708.0
2002-02-09,894522,460.0,707.0
2002-02-10,894126,447.0,709.0
2002-02-11,894522,432.0,250.0
2002-02-12,896109,432.0,27.6
2002-02-13,896109,426.0,472.0
2002-02-14,896109,423.0,715.0
2002-02-15,895713,408.0,1070.0
2002-02-16,894126,390.0,1430.0
2002-02-17,891750,381.0,1430.0
2002-02-18,890167,372.0,1430.0
2002-02-19,888192,359.0,1450.0
2002-02-20,887798,350.0,992.0
2002-02-21,886220,354.0,1200.0
2002-02-22,884250,349.0,1460.0
2002-02-23,882677,354.0,1460.0
2002-02-24,880712,352.0,1470.0
2002-02-25,878750,349.0,1470.0
2002-02-26,876399,359.0,1470.0
2002-02-27,874835,396.0,1480.0
2002-02-28,872881,407.0,1480.0
2002-03-01,871710,422.0,1490.0
2002-03-02,868982,340.0,1490.0
2002-03-03,866648,268.0,1500.0
2002-03-04,864318,248.0,1510.0
2002-03-05,862380,271.0,1510.0
2002-03-06,860831,305.0,1520.0
2002-03-07,859284,284.0,1310.0
2002-03-08,857739,214.0,1530.0
2002-03-09,855424,213.0,1540.0
2002-03-10,853498,193.0,1550.0
2002-03-11,851575,138.0,1560.0
2002-03-12,849272,178.0,1560.0
2002-03-13,846972,171.0,1570.0
2002-03-14,845059,117.0,1570.0
2002-03-15,842385,69.2,1580.0
2002-03-16,840098,78.1,1580.0
2002-03-17,837434,84.2,1590.0
2002-03-18,835535,68.7,1590.0
2002-03-19,832502,80.6,1600.0
2002-03-20,830232,92.8,1600.0
2002-03-21,828344,89.8,1610.0
2002-03-22,825329,79.2,1620.0
2002-03-23,822696,61.7,1620.0
2002-03-24,820069,84.6,1630.0
2002-03-25,817449,76.1,1640.0
2002-03-26,815207,68.8,1650.0
2002-03-27,812599,60.4,1650.0
2002-03-28,809997,87.3,1660.0
2002-03-29,807402,86.9,1660.0
2002-03-30,805183,71.3,1660.0
2002-03-31,802599,85.7,1670.0
2002-04-01,800023,78.9,1670.0
2002-04-02,797820,62.4,1680.0
2002-04-03,794524,79.6,1680.0
2002-04-04,791968,79.4,1680.0
2002-04-05,789418,61.0,1620.0
2002-04-06,786876,61.7,1700.0
2002-04-07,783978,60.1,1710.0
2002-04-08,781450,70.5,1710.0
2002-04-09,779290,62.0,1710.0
2002-04-10,776419,72.7,1710.0
2002-04-11,774273,77.1,1720.0
2002-04-12,771420,79.8,1720.0
2002-04-13,768934,45.7,1730.0
2002-04-14,766101,72.2,1740.0
2002-04-15,762575,54.3,1740.0
2002-04-16,760118,62.6,1740.0
2002-04-17,756970,63.1,1740.0
2002-04-18,754183,51.8,1730.0
2002-04-19,751061,75.7,1720.0
2002-04-20,748296,71.6,1710.0
2002-04-21,745541,75.6,1700.0
2002-04-22,742794,56.6,1690.0
2002-04-23,740054,50.4,1720.0
2002-04-24,737323,55.6,1740.0
2002-04-25,734599,61.3,1710.0
2002-04-26,730528,61.3,1670.0
2002-04-27,728162,39.7,1650.0
2002-04-28,725128,44.6,1640.0
2002-04-29,722440,38.6,1630.0
2002-04-30,719425,47.4,1620.0
2002-05-01,716421,36.7,1610.0
2002-05-02,713094,28.0,1610.0
2002-05-03,710108,51.4,1620.0
2002-05-04,707131,51.0,1620.0
2002-05-05,704492,49.6,1490.0
2002-05-06,701201,75.6,1610.0
2002-05-07,698249,55.6,1620.0
2002-05-08,695305,59.0,1620.0
2002-05-09,692695,72.3,1390.0
2002-05-10,689766,87.2,1610.0
2002-05-11,686522,73.9,1610.0
2002-05-12,683934,52.0,1600.0
2002-05-13,680386,43.7,1610.0
2002-05-14,677494,48.0,1620.0
2002-05-15,673972,42.5,2130.0
2002-05-16,670146,60.8,1990.0
2002-05-17,666338,199.0,1820.0
2002-05-18,663493,446.0,1520.0
2002-05-19,661602,294.0,1520.0
2002-05-20,658146,192.0,2050.0
2002-05-21,654393,94.6,2070.0
2002-05-22,650656,72.2,2030.0
2002-05-23,648174,91.4,1240.0
2002-05-24,646317,77.7,1010.0
2002-05-25,643539,51.8,1570.0
2002-05-26,639847,52.3,1590.0
2002-05-27,637700,69.3,1750.0
2002-05-28,634642,56.1,1970.0
2002-05-29,630986,65.0,2020.0
2002-05-30,627951,47.6,1900.0
2002-05-31,624020,36.7,1900.0
2002-06-01,621008,36.1,1370.0
2002-06-02,618006,27.2,1380.0
2002-06-03,614113,25.7,1920.0
2002-06-04,610230,28.3,1860.0
2002-06-05,606060,22.5,1910.0
2002-06-06,602793,24.8,1960.0
2002-06-07,598940,24.2,1930.0
2002-06-08,595689,18.8,1420.0
2002-06-09,592446,20.6,1420.0
2002-06-10,588622,24.8,1970.0
2002-06-11,585102,23.6,1930.0
2002-06-12,581592,11.2,1980.0
2002-06-13,578092,13.7,1960.0
2002-06-14,573730,15.2,1920.0
2002-06-15,570541,12.9,1450.0
2002-06-16,567649,18.8,1460.0
2002-06-17,564188,19.1,2030.0
2002-06-18,560162,16.4,2030.0
2002-06-19,555863,18.6,2050.0
2002-06-20,552151,17.6,2060.0
2002-06-21,547882,13.3,1710.0
2002-06-22,544762,15.5,1530.0
2002-06-23,541650,13.7,1550.0
2002-06-24,537983,11.4,2100.0
2002-06-25,534891,14.3,1600.0
2002-06-26,530127,20.6,2170.0
2002-06-27,526222,19.9,2220.0
2002-06-28,522053,24.7,2220.0
2002-06-29,519008,15.4,1660.0
2002-06-30,515971,17.0,1670.0
2002-07-01,511297,15.7,2400.0
2002-07-02,506918,16.7,2410.0
2002-07-03,502558,16.2,2430.0
2002-07-04,498761,27.5,1740.0
2002-07-05,494980,24.7,2240.0
2002-07-06,491751,22.5,1760.0
2002-07-07,488000,24.2,1770.0
2002-07-08,484264,32.1,2200.0
2002-07-09,480015,25.2,2360.0
2002-07-10,476050,25.6,2450.0
2002-07-11,472106,26.4,2430.0
2002-07-12,467402,24.5,2360.0
2002-07-13,464542,21.1,1670.0
2002-07-14,461436,24.8,1680.0
2002-07-15,457571,30.7,2440.0
2002-07-16,453473,24.7,2390.0
2002-07-17,449146,30.7,2360.0
2002-07-18,446361,24.4,2190.0
2002-07-19,442582,29.9,2200.0
2002-07-20,439826,24.2,1820.0
2002-07-21,436832,30.9,1810.0
2002-07-22,435341,39.8,1870.0
2002-07-23,431875,100.0,2150.0
2002-07-24,428428,170.0,2150.0
2002-07-25,425001,181.0,2170.0
2002-07-26,422323,124.0,1620.0
2002-07-27,420143,59.7,1620.0
2002-07-28,417490,136.0,1620.0
2002-07-29,414611,271.0,1900.0
2002-07-30,411986,144.0,1780.0
2002-07-31,410322,119.0,1440.0
2002-08-01,408192,96.1,1390.0
2002-08-02,405365,66.3,1630.0
2002-08-03,404660,113.0,1450.0
2002-08-04,402787,409.0,1450.0
2002-08-05,401152,151.0,1520.0
2002-08-06,399521,84.9,1450.0
2002-08-07,397660,155.0,1620.0
2002-08-08,395341,201.0,1850.0
2002-08-09,392566,239.0,1900.0
2002-08-10,390032,137.0,1750.0
2002-08-11,388423,133.0,1510.0
2002-08-12,386131,79.0,1800.0
2002-08-13,383161,43.0,2290.0
2002-08-14,379295,30.0,2220.0
2002-08-15,375225,27.0,2270.0
2002-08-16,371853,19.0,2190.0
2002-08-17,368497,11.0,2000.0
2002-08-18,365381,11.0,1570.0
2002-08-19,361838,6.5,2250.0
2002-08-20,358095,3.2,2230.0
2002-08-21,353938,13.3,2210.0
2002-08-22,349807,48.9,2200.0
2002-08-23,345704,21.0,2200.0
2002-08-24,343127,10.9,1530.0
2002-08-25,340560,11.4,1530.0
2002-08-26,337154,14.1,2020.0
2002-08-27,333559,25.1,2030.0
2002-08-28,329363,19.0,2230.0
2002-08-29,325826,24.2,2010.0
2002-08-30,322522,30.6,1960.0
2002-08-31,319855,26.5,1870.0
2002-09-01,317205,29.9,1340.0
2002-09-02,315176,44.8,1350.0
2002-09-03,312351,64.6,1610.0
2002-09-04,309142,35.3,1950.0
2002-09-05,305756,81.9,1990.0
2002-09-06,302986,33.4,1630.0
2002-09-07,301213,21.3,1280.0
2002-09-08,299251,15.0,1350.0
2002-09-09,296908,17.9,1360.0
2002-09-10,295353,61.9,1370.0
2002-09-11,296908,353.0,910.0
2002-09-12,297688,1150.0,217.0
2002-09-13,297103,966.0,855.0
2002-09-14,296325,1130.0,1310.0
2002-09-15,295741,888.0,1300.0
2002-09-16,295159,736.0,1290.0
2002-09-17,294771,454.0,1280.0
2002-09-18,293996,233.0,1050.0
2002-09-19,294577,899.0,640.0
2002-09-20,294771,477.0,629.0
2002-09-21,294965,226.0,618.0
2002-09-22,295159,204.0,610.0
2002-09-23,294771,178.0,604.0
2002-09-24,294383,151.0,595.0
2002-09-25,293416,125.0,955.0
2002-09-26,292064,114.0,1140.0
2002-09-27,289563,56.8,1750.0
2002-09-28,287456,46.6,1340.0
2002-09-29,285548,36.7,1340.0
2002-09-30,282321,31.1,1860.0
2002-10-01,279492,32.8,1730.0
2002-10-02,276866,34.0,1220.0
2002-10-03,274813,39.6,1240.0
2002-10-04,272768,45.8,1250.0
2002-10-05,270547,48.9,1240.0
2002-10-06,268704,50.6,1250.0
2002-10-07,266502,49.9,1250.0
2002-10-08,263763,49.1,1540.0
2002-10-09,261040,50.0,1730.0
2002-10-10,259054,45.5,1190.0
2002-10-11,259415,48.3,19.8
2002-10-12,260317,56.6,18.0
2002-10-13,259956,62.7,17.3
2002-10-14,260136,57.5,17.5
2002-10-15,260679,55.6,18.0
2002-10-16,261040,56.0,18.7
2002-10-17,261221,55.1,18.7
2002-10-18,261765,52.7,19.3
2002-10-19,262128,54.8,19.1
2002-10-20,262491,55.8,19.6
2002-10-21,262854,54.7,19.5
2002-10-22,263217,60.6,19.8
2002-10-23,263763,59.6,18.4
2002-10-24,264310,52.0,17.2
2002-10-25,264492,53.0,17.0
2002-10-26,265039,55.0,16.3
2002-10-27,265587,75.0,16.3
2002-10-28,265770,163.0,15.9
2002-10-29,266502,186.0,15.3
2002-10-30,266685,268.0,15.6
2002-10-31,267418,249.0,15.0
2002-11-01,268152,215.0,14.1
2002-11-02,268888,252.0,13.7
2002-11-03,269993,242.0,13.1
2002-11-04,270547,244.0,13.1
2002-11-05,271286,231.0,12.7
2002-11-06,272026,217.0,12.6
2002-11-07,272768,226.0,12.6
2002-11-08,273511,237.0,12.2
2002-11-09,274254,246.0,12.1
2002-11-10,275186,247.0,11.5
2002-11-11,275932,271.0,11.1
2002-11-12,276492,289.0,10.8
2002-11-13,277428,326.0,11.1
2002-11-14,278365,350.0,10.0
2002-11-15,279304,344.0,9.79
2002-11-16,279869,322.0,9.98
2002-11-17,280999,346.0,9.93
2002-11-18,281755,337.0,9.4
2002-11-19,282511,337.0,9.04
2002-11-20,283458,315.0,8.74
2002-11-21,284407,305.0,8.82
2002-11-22,285358,298.0,8.78
2002-11-23,286310,278.0,8.84
2002-11-24,287073,271.0,8.68
2002-11-25,288029,269.0,8.62
2002-11-26,288604,257.0,8.57
2002-11-27,289563,257.0,8.18
2002-11-28,290331,266.0,8.11
2002-11-29,291293,266.0,8.11
2002-11-30,292257,279.0,8.24
2002-12-01,293222,282.0,7.77
2002-12-02,294190,278.0,7.99
2002-12-03,295353,284.0,7.71
2002-12-04,296130,299.0,7.57
2002-12-05,297103,305.0,7.62
2002-12-06,298078,319.0,7.24
2002-12-07,299056,345.0,7.45
2002-12-08,300623,345.0,7.05
2002-12-09,301409,344.0,7.23
2002-12-10,302591,359.0,7.23
2002-12-11,303775,350.0,7.31
2002-12-12,304765,346.0,7.19
2002-12-13,305955,345.0,6.51
2002-12-14,307148,327.0,6.49
2002-12-15,308144,314.0,6.64
2002-12-16,309342,311.0,6.51
2002-12-17,310343,318.0,7.39
2002-12-18,311145,317.0,6.58
2002-12-19,312150,327.0,6.32
2002-12-20,313157,308.0,6.65
2002-12-21,314367,305.0,6.31
2002-12-22,315176,326.0,6.2
2002-12-23,316798,359.0,6.3
2002-12-24,317611,355.0,6.0
2002-12-25,318630,321.0,6.04
2002-12-26,319855,319.0,6.51
2002-12-27,320879,310.0,6.02
2002-12-28,321905,322.0,6.05
2002-12-29,323140,341.0,5.74
2002-12-30,324171,341.0,5.75
2002-12-31,325205,356.0,4.2
2003-01-01,326241,330.0,2.53
2003-01-02,327487,320.0,2.52
2003-01-03,328528,320.0,7.17
2003-01-04,329572,315.0,8.58
2003-01-05,330618,310.0,8.57
2003-01-06,331876,309.0,8.21
2003-01-07,332716,309.0,8.86
2003-01-08,333769,307.0,8.32
2003-01-09,334825,307.0,9.92
2003-01-10,335882,297.0,9.63
2003-01-11,336730,313.0,9.37
2003-01-12,337791,329.0,9.21
2003-01-13,339068,344.0,8.89
2003-01-14,339920,350.0,5.01
2003-01-15,341201,342.0,4.09
2003-01-16,342270,332.0,7.21
2003-01-17,343341,334.0,2.88
2003-01-18,344199,361.0,2.99
2003-01-19,345274,375.0,2.8
2003-01-20,346566,381.0,2.81
2003-01-21,347644,375.0,5.06
2003-01-22,348725,352.0,8.09
2003-01-23,349807,331.0,7.96
2003-01-24,351109,331.0,7.93
2003-01-25,352195,326.0,7.67
2003-01-26,353066,324.0,7.66
2003-01-27,354156,323.0,7.58
2003-01-28,355248,323.0,7.38
2003-01-29,356341,345.0,7.25
2003-01-30,357437,353.0,6.28
2003-01-31,358534,350.0,7.2
2003-02-01,359634,336.0,7.22
2003-02-02,360735,345.0,7.05
2003-02-03,361617,345.0,6.37
2003-02-04,362501,340.0,5.68
2003-02-05,363607,360.0,6.13
2003-02-06,364937,375.0,7.02
2003-02-07,365603,377.0,6.7
2003-02-08,367160,385.0,7.23
2003-02-09,368051,400.0,6.89
2003-02-10,369167,393.0,6.42
2003-02-11,370509,370.0,6.51
2003-02-12,371629,351.0,6.45
2003-02-13,372750,338.0,6.76
2003-02-14,374099,326.0,7.47
2003-02-15,375000,311.0,7.66
2003-02-16,376353,317.0,7.65
2003-02-17,377257,375.0,7.66
2003-02-18,377710,383.0,356.0
2003-02-19,377710,412.0,583.0
2003-02-20,378842,432.0,596.0
2003-02-21,378842,407.0,590.0
2003-02-22,379068,335.0,592.0
2003-02-23,379068,379.0,592.0
2003-02-24,379068,392.0,593.0
2003-02-25,379068,357.0,596.0
2003-02-26,379295,340.0,596.0
2003-02-27,379295,298.0,597.0
2003-02-28,379068,285.0,596.0
2003-03-01,379068,224.0,596.0
2003-03-02,378842,217.0,597.0
2003-03-03,378389,207.0,598.0
2003-03-04,378389,224.0,601.0
2003-03-05,378162,215.0,601.0
2003-03-06,378162,160.0,603.0
2003-03-07,377710,130.0,602.0
2003-03-08,377710,93.0,601.0
2003-03-09,377483,73.0,601.0
2003-03-10,377031,55.0,601.0
2003-03-11,376579,48.0,602.0
2003-03-12,376579,110.0,483.0
2003-03-13,376579,89.0,417.0
2003-03-14,376579,69.0,417.0
2003-03-15,376579,54.0,418.0
2003-03-16,376353,48.0,420.0
2003-03-17,376128,43.0,421.0
2003-03-18,375676,50.0,422.0
2003-03-19,375451,46.0,423.0
2003-03-20,375000,61.0,424.0
2003-03-21,374549,97.0,575.0
2003-03-22,374099,266.0,664.0
2003-03-23,373424,267.0,667.0
2003-03-24,373200,429.0,669.0
2003-03-25,372975,306.0,670.0
2003-03-26,372526,255.0,673.0
2003-03-27,372750,199.0,674.0
2003-03-28,371853,115.0,676.0
2003-03-29,370956,104.0,681.0
2003-03-30,370509,95.0,682.0
2003-03-31,369837,86.0,683.0
2003-04-01,369390,152.0,685.0
2003-04-02,368720,131.0,680.0
2003-04-03,368051,114.0,684.0
2003-04-04,367160,92.7,694.0
2003-04-05,366492,61.4,697.0
2003-04-06,365381,54.6,697.0
2003-04-07,364715,68.7,703.0
2003-04-08,363607,64.4,708.0
2003-04-09,362943,39.8,709.0
2003-04-10,362059,39.9,714.0
2003-04-11,361176,40.8,719.0
2003-04-12,360294,30.6,723.0
2003-04-13,359414,28.7,726.0
2003-04-14,358534,29.9,729.0
2003-04-15,357656,31.0,735.0
2003-04-16,356341,28.0,736.0
2003-04-17,355248,31.0,734.0
2003-04-18,354156,29.0,730.0
2003-04-19,353284,59.0,723.0
2003-04-20,352195,73.0,720.0
2003-04-21,350892,110.0,715.0
2003-04-22,350024,231.0,714.0
2003-04-23,349158,249.0,710.0
2003-04-24,348293,237.0,705.0
2003-04-25,347860,165.0,694.0
2003-04-26,346997,155.0,690.0
2003-04-27,346350,191.0,685.0
2003-04-28,345489,210.0,679.0
2003-04-29,344629,163.0,676.0
2003-04-30,343985,107.0,669.0
2003-05-01,343127,118.0,659.0
2003-05-02,342270,91.5,655.0
2003-05-03,340987,109.0,658.0
2003-05-04,340346,178.0,659.0
2003-05-05,340133,279.0,416.0
2003-05-06,340133,270.0,284.0
2003-05-07,340346,166.0,280.0
2003-05-08,340346,127.0,273.0
2003-05-09,340133,105.0,270.0
2003-05-10,340133,77.4,265.0
2003-05-11,340133,67.9,262.0
2003-05-12,340133,59.2,258.0
2003-05-13,340133,97.5,252.0
2003-05-14,340346,102.0,244.0
2003-05-15,339920,58.0,240.0
2003-05-16,339920,53.3,235.0
2003-05-17,339707,60.8,232.0
2003-05-18,339707,52.3,231.0
2003-05-19,339920,173.0,230.0
2003-05-20,337791,316.0,916.0
2003-05-21,336094,308.0,1290.0
2003-05-22,334402,157.0,1290.0
2003-05-23,332506,87.7,1290.0
2003-05-24,330408,83.1,1290.0
2003-05-25,328528,96.6,1290.0
2003-05-26,326448,88.3,1300.0
2003-05-27,324171,102.0,1310.0
2003-05-28,322316,74.3,1320.0
2003-05-29,319855,240.0,1340.0
2003-05-30,317815,274.0,1350.0
2003-05-31,316189,322.0,1360.0
2003-06-01,313964,296.0,1370.0
2003-06-02,312150,347.0,1380.0
2003-06-03,310343,345.0,1390.0
2003-06-04,308743,228.0,1390.0
2003-06-05,306948,117.0,1400.0
2003-06-06,304369,65.3,1400.0
2003-06-07,302197,57.3,1410.0
2003-06-08,300231,59.6,1420.0
2003-06-09,297883,43.8,1420.0
2003-06-10,295741,46.7,1430.0
2003-06-11,293609,32.9,1370.0
2003-06-12,291293,48.0,1420.0
2003-06-13,289179,41.0,1430.0
2003-06-14,286883,42.2,1440.0
2003-06-15,284407,49.6,1450.0
2003-06-16,282132,42.4,1470.0
2003-06-17,279492,34.8,1490.0
2003-06-18,277053,40.0,1490.0
2003-06-19,274999,32.6,1510.0
2003-06-20,272026,38.4,1520.0
2003-06-21,269809,39.8,1540.0
2003-06-22,267235,39.6,1550.0
2003-06-23,264674,37.7,1560.0
2003-06-24,262309,37.1,1570.0
2003-06-25,259775,31.9,1590.0
2003-06-26,257256,34.4,1580.0
2003-06-27,254395,31.4,1600.0
2003-06-28,252439,29.4,1460.0
2003-06-29,250316,29.5,1600.0
2003-06-30,248030,34.1,1610.0
2003-07-01,245582,37.6,1620.0
2003-07-02,243669,33.5,1320.0
2003-07-03,241593,26.5,1160.0
2003-07-04,239614,30.2,1170.0
2003-07-05,237646,27.4,1180.0
2003-07-06,235772,27.6,1190.0
2003-07-07,233739,26.8,1200.0
2003-07-08,231718,27.2,1210.0
2003-07-09,229707,26.9,1220.0
2003-07-10,228040,31.5,1240.0
2003-07-11,225885,32.4,1250.0
2003-07-12,223907,29.8,1260.0
2003-07-13,222104,27.1,1260.0
2003-07-14,220962,23.0,802.0
2003-07-15,219822,23.0,546.0
2003-07-16,218687,19.4,552.0
2003-07-17,218687,16.8,559.0
2003-07-18,216588,20.7,571.0
2003-07-19,215784,19.7,581.0
2003-07-20,214822,17.7,588.0
2003-07-21,213703,16.5,597.0
2003-07-22,212906,19.9,599.0
2003-07-23,211952,17.6,604.0
2003-07-24,210684,16.0,645.0
2003-07-25,209894,16.8,666.0
2003-07-26,208634,17.5,678.0
2003-07-27,207536,24.8,684.0
2003-07-28,205505,20.8,871.0
2003-07-29,203875,20.0,1080.0
2003-07-30,201791,21.4,1080.0
2003-07-31,199721,22.4,1080.0
2003-08-01,197664,21.0,1090.0
2003-08-02,195622,22.1,1090.0
2003-08-03,193219,25.4,1090.0
2003-08-04,191057,37.7,1090.0
2003-08-05,188836,32.0,1110.0
2003-08-06,186701,26.9,1130.0
2003-08-07,184507,23.6,1150.0
2003-08-08,182328,24.5,1170.0
2003-08-09,180162,25.3,1190.0
2003-08-10,177796,22.2,1200.0
2003-08-11,175590,19.8,1220.0
2003-08-12,173401,22.8,1240.0
2003-08-13,171157,22.4,1250.0
2003-08-14,168931,24.2,1270.0
2003-08-15,166792,19.1,1290.0
2003-08-16,164668,22.6,1310.0
2003-08-17,162156,23.0,1320.0
2003-08-18,160001,21.3,1340.0
2003-08-19,157465,32.0,1370.0
2003-08-20,155084,33.0,1400.0
2003-08-21,154689,27.0,952.0
2003-08-22,153509,27.0,694.0
2003-08-23,152335,28.3,698.0
2003-08-24,151165,35.4,698.0
2003-08-25,150066,31.1,645.0
2003-08-26,149486,36.8,695.0
2003-08-27,148907,30.9,699.0
2003-08-28,146796,23.9,722.0
2003-08-29,145716,23.8,687.0
2003-08-30,144641,22.9,685.0
2003-08-31,143570,19.3,683.0
2003-09-01,142504,28.7,682.0
2003-09-02,141505,32.9,777.0
2003-09-03,140387,58.7,799.0
2003-09-04,139150,249.0,678.0
2003-09-05,138289,129.0,680.0
2003-09-06,137430,50.3,682.0
2003-09-07,136576,53.9,680.0
2003-09-08,135725,62.0,566.0
2003-09-09,135301,121.0,404.0
2003-09-10,134818,228.0,384.0
2003-09-11,134577,226.0,443.0
2003-09-12,134276,316.0,357.0
2003-09-13,133975,418.0,349.0
2003-09-14,133675,381.0,345.0
2003-09-15,133915,1030.0,137.0
2003-09-16,135120,378.0,13.4
2003-09-17,136332,96.1,13.2
2003-09-18,136759,60.7,13.7
2003-09-19,137064,48.8,13.8
2003-09-20,137369,43.6,13.8
2003-09-21,137614,40.2,13.8
2003-09-22,138043,38.8,14.2
2003-09-23,138289,38.9,13.1
2003-09-24,138596,39.0,13.1
2003-09-25,138596,38.4,13.9
2003-09-26,138780,37.7,13.8
2003-09-27,138965,48.9,13.9
2003-09-28,139212,44.8,14.4
2003-09-29,139397,37.8,14.5
2003-09-30,139582,33.9,14.4
2003-10-01,139706,33.5,14.4
2003-10-02,139768,31.1,14.6
2003-10-03,139891,31.8,14.8
2003-10-04,140015,33.5,14.9
2003-10-05,140139,40.3,15.1
2003-10-06,140449,41.5,15.3
2003-10-07,140573,40.2,14.6
2003-10-08,141008,276.0,14.1
2003-10-09,141817,299.0,13.7
2003-10-10,142317,335.0,13.3
2003-10-11,142817,163.0,12.7
2003-10-12,143319,181.0,12.8
2003-10-13,143822,165.0,13.2
2003-10-14,144010,188.0,12.7
2003-10-15,144451,252.0,12.7
2003-10-16,144578,152.0,13.0
2003-10-17,144704,90.0,13.6
2003-10-18,145083,64.0,13.1
2003-10-19,145463,65.0,12.9
2003-10-20,145716,51.0,13.1
2003-10-21,145970,47.0,12.8
2003-10-22,146224,43.0,12.7
2003-10-23,146351,48.0,12.5
2003-10-24,146606,37.0,12.1
2003-10-25,146733,40.0,11.9
2003-10-26,146733,36.0,11.7
2003-10-27,146860,37.0,11.9
2003-10-28,147115,33.0,11.4
2003-10-29,147370,41.0,11.1
2003-10-30,147626,37.0,10.7
2003-10-31,147754,41.0,10.3
2003-11-01,147882,40.0,10.1
2003-11-02,148137,44.0,10.0
2003-11-03,148266,87.0,10.1
2003-11-04,148522,85.0,9.52
2003-11-05,148778,120.0,9.51
2003-11-06,149036,100.0,9.74
2003-11-07,149293,108.0,9.3
2003-11-08,149679,118.0,9.23
2003-11-09,149937,140.0,9.36
2003-11-10,150453,154.0,9.46
2003-11-11,150971,144.0,9.43
2003-11-12,151489,142.0,9.2
2003-11-13,152009,184.0,8.97
2003-11-14,152660,209.0,8.67
2003-11-15,153052,226.0,8.57
2003-11-16,153706,282.0,8.77
2003-11-17,154361,343.0,8.7
2003-11-18,155018,322.0,8.42
2003-11-19,155677,308.0,8.31
2003-11-20,156338,312.0,8.24
2003-11-21,157000,318.0,8.11
2003-11-22,157664,326.0,8.43
2003-11-23,157930,309.0,8.04
2003-11-24,158596,332.0,8.08
2003-11-25,159264,334.0,7.95
2003-11-26,159934,327.0,7.91
2003-11-27,160471,335.0,7.57
2003-11-28,161143,389.0,7.88
2003-11-29,161818,406.0,7.99
2003-11-30,162765,443.0,7.9
2003-12-01,163715,439.0,7.75
2003-12-02,164668,428.0,7.65
2003-12-03,165625,375.0,7.66
2003-12-04,166448,362.0,7.83
2003-12-05,167136,354.0,7.8
2003-12-06,168101,371.0,7.76
2003-12-07,168931,393.0,7.69
2003-12-08,169764,415.0,7.94
2003-12-09,170739,425.0,6.67
2003-12-10,171576,397.0,5.07
2003-12-11,172557,390.0,5.96
2003-12-12,173401,383.0,7.94
2003-12-13,174529,398.0,8.48
2003-12-14,175378,443.0,8.46
2003-12-15,176513,427.0,8.22
2003-12-16,177368,381.0,8.17
2003-12-17,178368,342.0,8.61
2003-12-18,179371,320.0,8.58
2003-12-19,180378,309.0,8.69
2003-12-20,181387,348.0,8.29
2003-12-21,182400,361.0,8.16
2003-12-22,183416,358.0,8.09
2003-12-23,184434,323.0,8.12
2003-12-24,185456,332.0,8.09
2003-12-25,186481,336.0,8.09
2003-12-26,187362,335.0,8.4
2003-12-27,188541,385.0,8.29
2003-12-28,189131,495.0,8.35
2003-12-29,190315,528.0,8.2
2003-12-30,191504,533.0,8.0
2003-12-31,192845,607.0,7.93
2004-01-01,194193,514.0,7.81
2004-01-02,195546,367.0,8.02
2004-01-03,196452,251.0,8.12
2004-01-04,197361,247.0,8.0
2004-01-05,198272,220.0,7.99
2004-01-06,199034,267.0,8.12
2004-01-07,199950,350.0,8.36
2004-01-08,201022,345.0,8.32
2004-01-09,201945,341.0,8.81
2004-01-10,203024,339.0,8.82
2004-01-11,204107,288.0,9.18
2004-01-12,205039,279.0,9.3
2004-01-13,205973,301.0,10.5
2004-01-14,206910,324.0,11.7
2004-01-15,208006,338.0,12.1
2004-01-16,209106,345.0,11.8
2004-01-17,210052,347.0,12.3
2004-01-18,211000,332.0,12.6
2004-01-19,211952,334.0,12.9
